,spotify_genre,top_genre
5606,thai rock,rock music
5607,thai teen pop,pop music
5608,thall,rock music
5609,theme,functional music
5610,theremin,pop music
5611,thrash core,rock music
5612,thrash metal,rock music
5613,thrash-groove metal,rock music
5614,throat singing,world music
5615,tibetan mantra,world music
5616,tibetan mantra,pop music
5617,tibetan pop,pop music
5618,tibetan traditional,world music
5619,tijuana electronic,electronic music
5620,tijuana indie,rock music
5621,timba,folk music
5622,togolese pop,pop music
5623,tolkien metal,rock music
5624,tone,functional music
5625,toronto indie,rock music
5626,toronto rap,world music
5627,toronto rap,hip hop music
5628,trad quebecois,folk music
5629,trad quebecois,world music
5630,traditional blues,world music
5631,traditional blues,blues
5632,traditional british folk,folk music
5633,traditional british folk,world music
5634,traditional english folk,folk music
5635,traditional english folk,world music
5636,traditional funk,world music
5637,traditional funk,funk
5638,traditional funk,rhythm and blues
5639,traditional reggae,world music
5640,traditional scottish folk,folk music
5641,traditional scottish folk,world music
5642,traditional ska,world music
5643,trance,dance music
5644,trance,electronic music
5645,trance brasileiro,dance music
5646,trance brasileiro,electronic music
5647,trance mexicano,dance music
5648,trance mexicano,electronic music
5649,trancecore,dance music
5650,trancecore,electronic music
5651,transpop,world music
5652,transpop,pop music
5653,trap,world music
5654,trap,hip hop music
5655,trap antillais,world music
5656,trap antillais,hip hop music
5657,trap boricua,world music
5658,trap boricua,hip hop music
5659,trap brasileiro,world music
5660,trap brasileiro,hip hop music
5661,trap dominicano,world music
5662,trap dominicano,hip hop music
5663,trap funk,world music
5664,trap funk,funk
5665,trap funk,rhythm and blues
5666,trap funk,hip hop music
5667,trap italiana,world music
5668,trap italiana,hip hop music
5669,trap latino,world music
5670,trap latino,hip hop music
5671,trap mexicano,world music
5672,trap mexicano,hip hop music
5673,trap pesado,world music
5674,trap pesado,hip hop music
5675,trap queen,world music
5676,trap queen,hip hop music
5677,trap soul,world music
5678,trap soul,rhythm and blues
5679,trap soul,hip hop music
5680,trap soul,soul music
5681,trap triste,world music
5682,trap triste,hip hop music
5683,traprun,electronic music
5684,trash rock,rock music
5685,triangle indie,rock music
5686,tribal house,dance music
5687,tribal house,electronic music
5688,tribute,functional music
5689,trinidadian reggae,world music
5690,trip hop,dance music
5691,trip hop,electronic music
5692,trondersk musikk,world music
5693,trondersk musikk,country music
5694,trondheim indie,rock music
5695,tropical,world music
5696,tropical alternativo,world music
5697,tropical house,dance music
5698,tropical house,electronic music
5699,tropicalia,world music
5700,trova,world music
5701,truck-driving country,world music
5702,truck-driving country,country music
5703,tuareg guitar,world music
5704,tuareg guitar,acoustic music
5705,tucson indie,rock music
5706,tulsa indie,world music
5707,tulsa indie,country music
5708,tunisian pop,pop music
5709,turbo folk,folk music
5710,turin indie,rock music
5711,turkish alt pop,pop music
5712,turkish alternative rock,world music
5713,turkish alternative rock,rock music
5714,turkish black metal,world music
5715,turkish black metal,rock music
5716,turkish death metal,rock music
5717,turkish edm,dance music
5718,turkish edm,electronic music
5719,turkish electronic,electronic music
5720,turkish experimental,experimental music
5721,turkish folk,folk music
5722,turkish folk,world music
5723,turkish hip hop,world music
5724,turkish hip hop,hip hop music
5725,turkish instrumental,instrumental music
5726,turkish jazz,jazz
5727,turkish metal,rock music
5728,turkish modern jazz,jazz
5729,turkish modern jazz,art music
5730,turkish pop,world music
5731,turkish pop,pop music
5732,turkish post-punk,rock music
5733,turkish psych,jazz
5734,turkish reggae,world music
5735,turkish rock,world music
5736,turkish rock,rock music
5737,turkish singer-songwriter,vocal music
5738,turkish singer-songwriter,acoustic music
5739,turkish trap,world music
5740,turkish trap,hip hop music
5741,turkish trap pop,world music
5742,turkish trap pop,pop music
5743,turkish trap pop,hip hop music
5744,turkmen pop,world music
5745,turkmen pop,pop music
5746,turntablism,experimental music
5747,turntablism,world music
5748,turntablism,hip hop music
5749,tuvan folk,folk music
5750,tuvan folk,world music
5751,twee indie pop,pop music
5752,twee indie pop,rock music
5753,twee indie pop,independent music
5754,twee pop,pop music
5755,twee pop,rock music
5756,twee pop,independent music
5757,twoubadou,folk music
5758,tzadik,jazz
5759,uae indie,jazz
5760,uae indie,world music
5761,uae indie,rock music
5762,ugandan pop,pop music
5763,uilleann pipes,folk music
5764,uilleann pipes,world music
5765,uk alternative hip hop,world music
5766,uk alternative hip hop,rock music
5767,uk alternative hip hop,hip hop music
5768,uk alternative pop,pop music
5769,uk alternative pop,rock music
5770,uk americana,world music
5771,uk americana,country music
5772,uk beatdown,electronic music
5773,uk contemporary jazz,jazz
5774,uk contemporary jazz,art music
5775,uk contemporary jazz,pop music
5776,uk contemporary r&b,art music
5777,uk contemporary r&b,pop music
5778,uk contemporary r&b,rhythm and blues
5779,uk dance,dance music
5780,uk dancehall,world music
5781,uk diy punk,rock music
5782,uk dnb,electronic music
5783,uk doom metal,blues
5784,uk doom metal,rock music
5785,uk drill,world music
5786,uk drill,hip hop music
5787,uk dub,electronic music
5788,uk dub,world music
5789,uk experimental electronic,experimental music
5790,uk experimental electronic,electronic music
5791,uk funky,dance music
5792,uk funky,electronic music
5793,uk garage,dance music
5794,uk garage,electronic music
5795,uk hip hop,world music
5796,uk hip hop,hip hop music
5797,uk house,dance music
5798,uk house,electronic music
5799,uk metalcore,rock music
5800,uk noise rock,experimental music
5801,uk noise rock,electronic music
5802,uk noise rock,rock music
5803,uk pop,pop music
5804,uk pop punk,pop music
5805,uk pop punk,rock music
5806,uk post-hardcore,experimental music
5807,uk post-hardcore,electronic music
5808,uk post-hardcore,dance music
5809,uk post-hardcore,rock music
5810,uk post-metal,experimental music
5811,uk post-metal,rock music
5812,uk post-punk,rock music
5813,uk post-punk revival,rock music
5814,uk post-punk revival,independent music
5815,uk reggae,world music
5816,uk rockabilly,rock music
5817,uk stoner rock,rock music
5818,uk tech house,dance music
5819,uk tech house,electronic music
5820,uk worship,functional music
5821,uk82,rock music
5822,ukg revival,electronic music
5823,ukhc,electronic music
5824,ukrainian black metal,world music
5825,ukrainian black metal,rock music
5826,ukrainian classical piano,art music
5827,ukrainian electronic,electronic music
5828,ukrainian experimental,experimental music
5829,ukrainian folk,folk music
5830,ukrainian folk,world music
5831,ukrainian hip hop,world music
5832,ukrainian hip hop,hip hop music
5833,ukrainian indie,world music
5834,ukrainian indie,pop music
5835,ukrainian metal,world music
5836,ukrainian metal,rock music
5837,ukrainian pop,world music
5838,ukrainian pop,pop music
5839,ukrainian rock,rock music
5840,ukulele,instrumental music
5841,umea hardcore,rock music
5842,umea indie,rock music
5843,unblack metal,functional music
5844,unblack metal,rock music
5845,underground boom bap,world music
5846,underground boom bap,underground music
5847,underground boom bap,hip hop music
5848,underground hip hop,world music
5849,underground hip hop,independent music
5850,underground hip hop,hip hop music
5851,underground hip hop,underground music
5852,underground power pop,pop music
5853,underground power pop,rock music
5854,underground power pop,underground music
5855,underground rap,world music
5856,underground rap,independent music
5857,underground rap,hip hop music
5858,underground rap,underground music
5859,uplifting trance,dance music
5860,uplifting trance,electronic music
5861,uppsala indie,rock music
5862,uptempo hardcore,dance music
5863,uptempo hardcore,electronic music
5864,urban contemporary,art music
5865,urbano espanol,world music
5866,uruguayan indie,world music
5867,uruguayan indie,rock music
5868,us power metal,world music
5869,us power metal,rock music
5870,usbm,rock music
5871,utah metal,rock music
5872,uzbek pop,world music
5873,uzbek pop,pop music
5874,v-pop,pop music
5875,vallenato,folk music
5876,vallenato,world music
5877,vallenato moderno,folk music
5878,vallenato moderno,world music
5879,vancouver indie,rock music
5880,vancouver metal,rock music
5881,vancouver punk,rock music
5882,vapor house,dance music
5883,vapor house,electronic music
5884,vapor pop,pop music
5885,vapor soul,soul music
5886,vapor soul,rhythm and blues
5887,vapor trap,electronic music
5888,vapor twitch,electronic music
5889,vaporwave,electronic music
5890,variete francaise,world music
5891,variete francaise,pop music
5892,varmland rock,rock music
5893,vegan straight edge,rock music
5894,vegas indie,rock music
5895,velha guarda,world music
5896,velha guarda,vocal music
5897,venezuelan hip hop,world music
5898,venezuelan hip hop,hip hop music
5899,venezuelan indie,independent music
5900,venezuelan rock,world music
5901,venezuelan rock,rock music
5902,vermont indie,folk music
5903,vgm instrumental,instrumental music
5904,victoria bc indie,rock music
5905,video game music,functional music
5906,video game music,electronic music
5907,vienna indie,pop music
5908,vietnamese bolero,art music
5909,vietnamese hip hop,world music
5910,vietnamese hip hop,hip hop music
5911,vietnamese pop,pop music
5912,viking black metal,world music
5913,viking black metal,rock music
5914,viking folk,folk music
5915,viking folk,world music
5916,viking metal,rock music
5917,vintage chanson,folk music
5918,vintage chanson,world music
5919,vintage french electronic,electronic music
5920,vintage french electronic,world music
5921,vintage italian soundtrack,functional music
5922,vintage schlager,pop music
5923,viola,instrumental music
5924,viola da gamba,instrumental music
5925,violao,world music
5926,violao,vocal music
5927,violin,art music
5928,viral pop,pop music
5929,viral pop brasileiro,pop music
5930,viral rap,world music
5931,viral rap,hip hop music
5932,viral trap,world music
5933,viral trap,hip hop music
5934,virgin islands reggae,world music
5935,virginia hip hop,world music
5936,virginia hip hop,hip hop music
5937,virginia indie,rock music
5938,virginia metal,rock music
5939,virginia punk,rock music
5940,visual kei,rock music
5941,vlaamse rap,world music
5942,vlaamse rap,hip hop music
5943,vocal ensemble,vocal music
5944,vocal harmony group,vocal music
5945,vocal house,dance music
5946,vocal house,electronic music
5947,vocal jazz,jazz
5948,vocal jazz,vocal music
5949,vocal trance,dance music
5950,vocal trance,electronic music
5951,vocaloid,dance music
5952,vocaloid,electronic music
5953,vogue,dance music
5954,vogue,electronic music
5955,voidgaze,rock music
5956,voidgrind,rock music
5957,volksmusik,folk music
5958,volksmusik,world music
5959,volkspop,pop music
5960,volkstumliche musik,folk music
5961,war metal,rock music
5962,warm drone,experimental music
5963,warm drone,electronic music
5964,warrington indie,electronic music
5965,washboard,instrumental music
5966,washington indie,rock music
5967,wassoulou,world music
5968,wave,electronic music
5969,wave,world music
5970,wave,hip hop music
5971,weightless,electronic music
5972,weirdcore,pop music
5973,weirdcore,rock music
5974,weirdcore,independent music
5975,wellington indie,world music
