,track_name,spotify_name,spotify_id,artist_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0FvIPQjOZG5QKmAIjqdaep,True Love - Wideboys' Extended Pool Party Dub Mix / Instrumental,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,0,0.578,0.553,8,-6.886,1,0.0538,0.00338,0.845,0.689,0.194,124.015,audio_features,0FvIPQjOZG5QKmAIjqdaep,spotify:track:0FvIPQjOZG5QKmAIjqdaep,https://api.spotify.com/v1/tracks/0FvIPQjOZG5QKmAIjqdaep,https://api.spotify.com/v1/audio-analysis/0FvIPQjOZG5QKmAIjqdaep,302202,4
6i4Fh4dB0ubj8AoVxlFCMm,True Love - Steve Smart Club Mix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,0,0.687,0.961,5,-0.408,0,0.0959,0.00112,0.176,0.0636,0.624,124.005,audio_features,6i4Fh4dB0ubj8AoVxlFCMm,spotify:track:6i4Fh4dB0ubj8AoVxlFCMm,https://api.spotify.com/v1/tracks/6i4Fh4dB0ubj8AoVxlFCMm,https://api.spotify.com/v1/audio-analysis/6i4Fh4dB0ubj8AoVxlFCMm,301935,4
68eJJPdA5G8p4xf3ydyrlO,Keine Zeit,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,33,0.584,0.985,8,-1.273,1,0.1,0.000966,0.0,0.135,0.346,95.051,audio_features,68eJJPdA5G8p4xf3ydyrlO,spotify:track:68eJJPdA5G8p4xf3ydyrlO,https://api.spotify.com/v1/tracks/68eJJPdA5G8p4xf3ydyrlO,https://api.spotify.com/v1/audio-analysis/68eJJPdA5G8p4xf3ydyrlO,231547,4
5skZfxW9UlBWwQC5zRSB3w,Atme den Regen,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,27,0.6,0.901,8,-1.862,1,0.034,0.000886,1.07e-05,0.752,0.57,120.107,audio_features,5skZfxW9UlBWwQC5zRSB3w,spotify:track:5skZfxW9UlBWwQC5zRSB3w,https://api.spotify.com/v1/tracks/5skZfxW9UlBWwQC5zRSB3w,https://api.spotify.com/v1/audio-analysis/5skZfxW9UlBWwQC5zRSB3w,214013,4
4xmUps6GN20e9t0pZJj8jY,Freier Fall,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,21,0.453,0.952,8,-3.195,1,0.151,0.00232,0.000121,0.0915,0.212,179.988,audio_features,4xmUps6GN20e9t0pZJj8jY,spotify:track:4xmUps6GN20e9t0pZJj8jY,https://api.spotify.com/v1/tracks/4xmUps6GN20e9t0pZJj8jY,https://api.spotify.com/v1/audio-analysis/4xmUps6GN20e9t0pZJj8jY,275293,4
0Dg9fiWgaleW0Ci5JMS1C4,Untrennbar,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,18,0.5,0.975,8,-1.909,1,0.168,0.00152,2.85e-06,0.0616,0.695,174.089,audio_features,0Dg9fiWgaleW0Ci5JMS1C4,spotify:track:0Dg9fiWgaleW0Ci5JMS1C4,https://api.spotify.com/v1/tracks/0Dg9fiWgaleW0Ci5JMS1C4,https://api.spotify.com/v1/audio-analysis/0Dg9fiWgaleW0Ci5JMS1C4,229080,4
08lfzXNJJ3E3dZvO7JU1v4,Glaub an dich,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,17,0.523,0.971,8,-1.102,1,0.08,0.0106,0.0,0.184,0.776,86.645,audio_features,08lfzXNJJ3E3dZvO7JU1v4,spotify:track:08lfzXNJJ3E3dZvO7JU1v4,https://api.spotify.com/v1/tracks/08lfzXNJJ3E3dZvO7JU1v4,https://api.spotify.com/v1/audio-analysis/08lfzXNJJ3E3dZvO7JU1v4,223507,4
2Gp9kR71d7i2rjh0p7vfek,Lichter dieser Tage,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,17,0.514,0.924,10,-2.002,0,0.0397,0.00708,2.8e-06,0.153,0.525,86.682,audio_features,2Gp9kR71d7i2rjh0p7vfek,spotify:track:2Gp9kR71d7i2rjh0p7vfek,https://api.spotify.com/v1/tracks/2Gp9kR71d7i2rjh0p7vfek,https://api.spotify.com/v1/audio-analysis/2Gp9kR71d7i2rjh0p7vfek,190627,4
7EWmWCGlfjDSivIt0spzzh,Schwarz / Weiss,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,14,0.56,0.95,2,-2.979,0,0.0577,0.00115,0.0,0.12,0.597,128.989,audio_features,7EWmWCGlfjDSivIt0spzzh,spotify:track:7EWmWCGlfjDSivIt0spzzh,https://api.spotify.com/v1/tracks/7EWmWCGlfjDSivIt0spzzh,https://api.spotify.com/v1/audio-analysis/7EWmWCGlfjDSivIt0spzzh,229760,4
5yzQd5jHy50LMrorHIpBGP,Leben,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,14,0.557,0.984,4,-1.9,0,0.0864,0.000413,0.0,0.0878,0.453,140.136,audio_features,5yzQd5jHy50LMrorHIpBGP,spotify:track:5yzQd5jHy50LMrorHIpBGP,https://api.spotify.com/v1/tracks/5yzQd5jHy50LMrorHIpBGP,https://api.spotify.com/v1/audio-analysis/5yzQd5jHy50LMrorHIpBGP,202813,4
1L4mszMSdEYQsbe6qPSaHD,Biografie,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,13,0.498,0.968,7,-2.123,0,0.065,0.00563,0.0,0.0889,0.768,83.916,audio_features,1L4mszMSdEYQsbe6qPSaHD,spotify:track:1L4mszMSdEYQsbe6qPSaHD,https://api.spotify.com/v1/tracks/1L4mszMSdEYQsbe6qPSaHD,https://api.spotify.com/v1/audio-analysis/1L4mszMSdEYQsbe6qPSaHD,221600,4
3KuZSScIgcVWvCRnogVa2B,Alerta,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,/artists/9182749-alles-mit-stil,13,0.654,0.872,10,-2.914,0,0.0306,0.0059,1.13e-06,0.352,0.494,93.048,audio_features,3KuZSScIgcVWvCRnogVa2B,spotify:track:3KuZSScIgcVWvCRnogVa2B,https://api.spotify.com/v1/tracks/3KuZSScIgcVWvCRnogVa2B,https://api.spotify.com/v1/audio-analysis/3KuZSScIgcVWvCRnogVa2B,172240,4
3vIPdMmbsye0YMhXy4GeXt,Home Sweet Home (feat. ALMA & Digital Farm Animals),ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,61,0.728,0.799,4,-2.838,1,0.0446,0.0655,0.0,0.113,0.309,123.109,audio_features,3vIPdMmbsye0YMhXy4GeXt,spotify:track:3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/tracks/3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/audio-analysis/3vIPdMmbsye0YMhXy4GeXt,177805,4
3GJjiToqnCxTm5rOaqoxdi,Chasing Highs,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,60,0.792,0.775,2,-4.575,0,0.0532,0.271,1.55e-05,0.406,0.521,111.957,audio_features,3GJjiToqnCxTm5rOaqoxdi,spotify:track:3GJjiToqnCxTm5rOaqoxdi,https://api.spotify.com/v1/tracks/3GJjiToqnCxTm5rOaqoxdi,https://api.spotify.com/v1/audio-analysis/3GJjiToqnCxTm5rOaqoxdi,195678,4
6CSr11bPiFYJUzYo7vWiIw,Chasing Highs - Felix Cartal Remix,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,55,0.67,0.774,2,-3.068,0,0.0404,0.0399,0.00556,0.126,0.25,121.086,audio_features,6CSr11bPiFYJUzYo7vWiIw,spotify:track:6CSr11bPiFYJUzYo7vWiIw,https://api.spotify.com/v1/tracks/6CSr11bPiFYJUzYo7vWiIw,https://api.spotify.com/v1/audio-analysis/6CSr11bPiFYJUzYo7vWiIw,220651,4
2KV6j7i6JUPQY3PS6aNvMg,"How It’s Done (with Kim Petras, ALMA, Stefflon Don)",ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,51,0.723,0.924,10,-5.669,0,0.0559,0.00269,0.00248,0.0817,0.58,122.004,audio_features,2KV6j7i6JUPQY3PS6aNvMg,spotify:track:2KV6j7i6JUPQY3PS6aNvMg,https://api.spotify.com/v1/tracks/2KV6j7i6JUPQY3PS6aNvMg,https://api.spotify.com/v1/audio-analysis/2KV6j7i6JUPQY3PS6aNvMg,182533,4
6iOeQNXb0fFP3TDCzVPts8,Dye My Hair,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,48,0.853,0.557,3,-5.499,0,0.0695,0.439,3.18e-06,0.0554,0.68,115.464,audio_features,6iOeQNXb0fFP3TDCzVPts8,spotify:track:6iOeQNXb0fFP3TDCzVPts8,https://api.spotify.com/v1/tracks/6iOeQNXb0fFP3TDCzVPts8,https://api.spotify.com/v1/audio-analysis/6iOeQNXb0fFP3TDCzVPts8,207992,4
2khkbmL11VFqKGMrcGIJB3,Out of My Head (feat. Tove Lo and ALMA),ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,48,0.851,0.709,1,-5.157,0,0.0694,0.0736,0.00137,0.12,0.42,116.467,audio_features,2khkbmL11VFqKGMrcGIJB3,spotify:track:2khkbmL11VFqKGMrcGIJB3,https://api.spotify.com/v1/tracks/2khkbmL11VFqKGMrcGIJB3,https://api.spotify.com/v1/audio-analysis/2khkbmL11VFqKGMrcGIJB3,235737,4
6QZI1RKiuU6PfHdr7wnvTk,Good Vibes,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,48,0.662,0.934,0,-4.508,0,0.424,0.0401,0.00163,0.0662,0.404,119.954,audio_features,6QZI1RKiuU6PfHdr7wnvTk,spotify:track:6QZI1RKiuU6PfHdr7wnvTk,https://api.spotify.com/v1/tracks/6QZI1RKiuU6PfHdr7wnvTk,https://api.spotify.com/v1/audio-analysis/6QZI1RKiuU6PfHdr7wnvTk,206702,4
05r0Rw0wlUSC6Az3fssRlj,Stop Talkin (feat. ALMA),ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,47,0.872,0.939,0,-1.936,0,0.0697,0.0577,0.00157,0.126,0.434,120.985,audio_features,05r0Rw0wlUSC6Az3fssRlj,spotify:track:05r0Rw0wlUSC6Az3fssRlj,https://api.spotify.com/v1/tracks/05r0Rw0wlUSC6Az3fssRlj,https://api.spotify.com/v1/audio-analysis/05r0Rw0wlUSC6Az3fssRlj,177025,4
3GMw3vcTaYduNJSVAllpmv,Phases,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,45,0.767,0.718,1,-4.375,1,0.106,0.325,3.26e-06,0.0986,0.493,109.987,audio_features,3GMw3vcTaYduNJSVAllpmv,spotify:track:3GMw3vcTaYduNJSVAllpmv,https://api.spotify.com/v1/tracks/3GMw3vcTaYduNJSVAllpmv,https://api.spotify.com/v1/audio-analysis/3GMw3vcTaYduNJSVAllpmv,203892,4
382kvbAxFp465CDpotZYHL,Karma,ALMA,6c0mTNAxJxlp9HpKTUZwA8,/artists/300132-alma,39,0.873,0.548,11,-6.925,0,0.0514,0.263,0.000394,0.13,0.647,108.961,audio_features,382kvbAxFp465CDpotZYHL,spotify:track:382kvbAxFp465CDpotZYHL,https://api.spotify.com/v1/tracks/382kvbAxFp465CDpotZYHL,https://api.spotify.com/v1/audio-analysis/382kvbAxFp465CDpotZYHL,198665,4
4HWfsJjKL04hsFzZkHGZws,Save Us Neris,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,1,0.303,0.498,9,-12.035,1,0.0384,0.0685,2.42e-05,0.111,0.0695,95.936,audio_features,4HWfsJjKL04hsFzZkHGZws,spotify:track:4HWfsJjKL04hsFzZkHGZws,https://api.spotify.com/v1/tracks/4HWfsJjKL04hsFzZkHGZws,https://api.spotify.com/v1/audio-analysis/4HWfsJjKL04hsFzZkHGZws,312693,3
5Gv8roWSHkEOeMzvxcpPY5,I Smell Like a Wet tent,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,1,0.368,0.419,8,-14.79,1,0.0837,0.0285,0.218,0.139,0.16,124.103,audio_features,5Gv8roWSHkEOeMzvxcpPY5,spotify:track:5Gv8roWSHkEOeMzvxcpPY5,https://api.spotify.com/v1/tracks/5Gv8roWSHkEOeMzvxcpPY5,https://api.spotify.com/v1/audio-analysis/5Gv8roWSHkEOeMzvxcpPY5,302187,4
5KS2pp9xqHJ5Ij2UTjxfqb,Pissed Out The Fire,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,0,0.348,0.347,11,-12.48,0,0.06,0.0291,0.000897,0.352,0.161,81.276,audio_features,5KS2pp9xqHJ5Ij2UTjxfqb,spotify:track:5KS2pp9xqHJ5Ij2UTjxfqb,https://api.spotify.com/v1/tracks/5KS2pp9xqHJ5Ij2UTjxfqb,https://api.spotify.com/v1/audio-analysis/5KS2pp9xqHJ5Ij2UTjxfqb,243053,4
36W8MwlEGmhQVcC9fCQrZ5,The Gargler,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,0,0.242,0.489,2,-11.351,1,0.0322,0.00335,0.0804,0.364,0.131,61.328,audio_features,36W8MwlEGmhQVcC9fCQrZ5,spotify:track:36W8MwlEGmhQVcC9fCQrZ5,https://api.spotify.com/v1/tracks/36W8MwlEGmhQVcC9fCQrZ5,https://api.spotify.com/v1/audio-analysis/36W8MwlEGmhQVcC9fCQrZ5,257827,4
6FQSbj8M9V8oEL3lUmbFWW,Parada,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,0,0.41,0.56,2,-11.93,1,0.0419,0.00779,0.012,0.129,0.435,143.374,audio_features,6FQSbj8M9V8oEL3lUmbFWW,spotify:track:6FQSbj8M9V8oEL3lUmbFWW,https://api.spotify.com/v1/tracks/6FQSbj8M9V8oEL3lUmbFWW,https://api.spotify.com/v1/audio-analysis/6FQSbj8M9V8oEL3lUmbFWW,222480,3
1g0wG2i25UfgezGGsMfxN2,To The Woods That I Know,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,0,0.41,0.103,9,-15.225,1,0.0548,0.0224,0.343,0.142,0.126,108.485,audio_features,1g0wG2i25UfgezGGsMfxN2,spotify:track:1g0wG2i25UfgezGGsMfxN2,https://api.spotify.com/v1/tracks/1g0wG2i25UfgezGGsMfxN2,https://api.spotify.com/v1/audio-analysis/1g0wG2i25UfgezGGsMfxN2,306093,5
6d02Vup49ezjdMqAArcI7a,Give Me The Mouth,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,/artists/7228649-alpha-strategy,0,0.271,0.442,9,-13.764,1,0.0532,0.0097,0.374,0.105,0.315,178.281,audio_features,6d02Vup49ezjdMqAArcI7a,spotify:track:6d02Vup49ezjdMqAArcI7a,https://api.spotify.com/v1/tracks/6d02Vup49ezjdMqAArcI7a,https://api.spotify.com/v1/audio-analysis/6d02Vup49ezjdMqAArcI7a,269680,4
6mm6s1N1ERjkGyWRgyFeDS,I Cry - Radio Edit,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,30,0.532,0.239,7,-13.761,0,0.0358,0.0299,1.21e-05,0.576,0.11,127.882,audio_features,6mm6s1N1ERjkGyWRgyFeDS,spotify:track:6mm6s1N1ERjkGyWRgyFeDS,https://api.spotify.com/v1/tracks/6mm6s1N1ERjkGyWRgyFeDS,https://api.spotify.com/v1/audio-analysis/6mm6s1N1ERjkGyWRgyFeDS,185405,4
273vx9G89MLZhklBzVjHrM,Without You - Classical Version,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,24,0.485,0.0792,1,-24.966,0,0.0311,0.949,0.959,0.111,0.173,100.011,audio_features,273vx9G89MLZhklBzVjHrM,spotify:track:273vx9G89MLZhklBzVjHrM,https://api.spotify.com/v1/tracks/273vx9G89MLZhklBzVjHrM,https://api.spotify.com/v1/audio-analysis/273vx9G89MLZhklBzVjHrM,115200,4
3O1jsCmevrUoC5ytcVb3mW,I Cry (Classicals V),AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,3,0.31,0.0464,7,-21.318,0,0.0348,0.967,0.0186,0.102,0.0671,108.721,audio_features,3O1jsCmevrUoC5ytcVb3mW,spotify:track:3O1jsCmevrUoC5ytcVb3mW,https://api.spotify.com/v1/tracks/3O1jsCmevrUoC5ytcVb3mW,https://api.spotify.com/v1/audio-analysis/3O1jsCmevrUoC5ytcVb3mW,114909,4
56zUQzlaW3Q9BANU3dVaUi,Told You,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,1,0.481,0.467,9,-10.847,0,0.0448,0.0263,0.0,0.513,0.102,128.049,audio_features,56zUQzlaW3Q9BANU3dVaUi,spotify:track:56zUQzlaW3Q9BANU3dVaUi,https://api.spotify.com/v1/tracks/56zUQzlaW3Q9BANU3dVaUi,https://api.spotify.com/v1/audio-analysis/56zUQzlaW3Q9BANU3dVaUi,146377,4
26JzKod8R5JgFsGFjTkMAt,Monster,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,0,0.593,0.425,11,-12.871,0,0.148,0.0527,7.12e-05,0.132,0.142,128.075,audio_features,26JzKod8R5JgFsGFjTkMAt,spotify:track:26JzKod8R5JgFsGFjTkMAt,https://api.spotify.com/v1/tracks/26JzKod8R5JgFsGFjTkMAt,https://api.spotify.com/v1/audio-analysis/26JzKod8R5JgFsGFjTkMAt,166680,4
204uvW0r8F4xnTtxsKkZr8,Wake Me Up When It's All Over,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,0,0.365,0.333,6,-9.394,0,0.0475,0.0319,1.22e-05,0.259,0.2,127.191,audio_features,204uvW0r8F4xnTtxsKkZr8,spotify:track:204uvW0r8F4xnTtxsKkZr8,https://api.spotify.com/v1/tracks/204uvW0r8F4xnTtxsKkZr8,https://api.spotify.com/v1/audio-analysis/204uvW0r8F4xnTtxsKkZr8,242611,4
0iRXg4jaX1pzpWXRJBTpGb,Falling Down,AayZee,0VoaGocfqkxlEEdgYrkXOZ,/artists/8820679-alyzee,0,0.533,0.545,0,-9.89,0,0.0381,0.0767,0.038,0.0929,0.301,128.072,audio_features,0iRXg4jaX1pzpWXRJBTpGb,spotify:track:0iRXg4jaX1pzpWXRJBTpGb,https://api.spotify.com/v1/tracks/0iRXg4jaX1pzpWXRJBTpGb,https://api.spotify.com/v1/audio-analysis/0iRXg4jaX1pzpWXRJBTpGb,232119,4
1d7DOHjV3FP5hLlhpWORYM,Lies - Jay.Soul Truth Remix,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,20,0.665,0.719,4,-7.549,0,0.0391,0.0159,0.00647,0.083,0.493,105.026,audio_features,1d7DOHjV3FP5hLlhpWORYM,spotify:track:1d7DOHjV3FP5hLlhpWORYM,https://api.spotify.com/v1/tracks/1d7DOHjV3FP5hLlhpWORYM,https://api.spotify.com/v1/audio-analysis/1d7DOHjV3FP5hLlhpWORYM,264600,4
7iTCBCEsyCspGgRGpGxjhz,Détache-toi - BTA version,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,5,0.529,0.663,5,-7.354,0,0.0542,0.00327,0.00164,0.845,0.219,126.565,audio_features,7iTCBCEsyCspGgRGpGxjhz,spotify:track:7iTCBCEsyCspGgRGpGxjhz,https://api.spotify.com/v1/tracks/7iTCBCEsyCspGgRGpGxjhz,https://api.spotify.com/v1/audio-analysis/7iTCBCEsyCspGgRGpGxjhz,248243,4
6SR5SWxB7CCfekr26P6vNI,Ge Zhong Ren,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,6,0.638,0.485,1,-9.026,0,0.0321,0.347,2.31e-06,0.114,0.127,112.023,audio_features,6SR5SWxB7CCfekr26P6vNI,spotify:track:6SR5SWxB7CCfekr26P6vNI,https://api.spotify.com/v1/tracks/6SR5SWxB7CCfekr26P6vNI,https://api.spotify.com/v1/audio-analysis/6SR5SWxB7CCfekr26P6vNI,228806,4
2hNSAOvCKEMn8xkpOmJ564,Shen Jing Mo Shao,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,5,0.692,0.59,1,-6.839,1,0.0265,0.0835,0.336,0.105,0.337,126.703,audio_features,2hNSAOvCKEMn8xkpOmJ564,spotify:track:2hNSAOvCKEMn8xkpOmJ564,https://api.spotify.com/v1/tracks/2hNSAOvCKEMn8xkpOmJ564,https://api.spotify.com/v1/audio-analysis/2hNSAOvCKEMn8xkpOmJ564,285600,4
37CsKla8efYq1DnshTiOTw,Dark Show,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,4,0.342,0.513,9,-7.635,0,0.227,0.121,0.0,0.0509,0.65,81.996,audio_features,37CsKla8efYq1DnshTiOTw,spotify:track:37CsKla8efYq1DnshTiOTw,https://api.spotify.com/v1/tracks/37CsKla8efYq1DnshTiOTw,https://api.spotify.com/v1/audio-analysis/37CsKla8efYq1DnshTiOTw,299241,4
43RC5INVrevj8NOyOoiMfq,Lian,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,3,0.719,0.778,5,-8.393,0,0.0462,0.189,0.00323,0.0909,0.61,149.006,audio_features,43RC5INVrevj8NOyOoiMfq,spotify:track:43RC5INVrevj8NOyOoiMfq,https://api.spotify.com/v1/tracks/43RC5INVrevj8NOyOoiMfq,https://api.spotify.com/v1/audio-analysis/43RC5INVrevj8NOyOoiMfq,293924,4
32sEwHv8FmOmZOEar7MLhU,Shen Xian Yao,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,3,0.669,0.769,11,-4.888,0,0.0776,0.11,9.68e-06,0.384,0.66,91.032,audio_features,32sEwHv8FmOmZOEar7MLhU,spotify:track:32sEwHv8FmOmZOEar7MLhU,https://api.spotify.com/v1/tracks/32sEwHv8FmOmZOEar7MLhU,https://api.spotify.com/v1/audio-analysis/32sEwHv8FmOmZOEar7MLhU,181350,4
5Q8XCiGFcHeblvAkg7z9XX,Eye Wonder - Jay.Soul Offline Remix,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,2,0.641,0.535,1,-5.805,1,0.0306,0.00765,7.48e-05,0.183,0.127,91.293,audio_features,5Q8XCiGFcHeblvAkg7z9XX,spotify:track:5Q8XCiGFcHeblvAkg7z9XX,https://api.spotify.com/v1/tracks/5Q8XCiGFcHeblvAkg7z9XX,https://api.spotify.com/v1/audio-analysis/5Q8XCiGFcHeblvAkg7z9XX,197399,4
4HEPtWJq5tv64h19VyeYIK,Eye Know,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,2,0.631,0.746,9,-5.824,0,0.0679,0.349,7.5e-05,0.118,0.423,143.002,audio_features,4HEPtWJq5tv64h19VyeYIK,spotify:track:4HEPtWJq5tv64h19VyeYIK,https://api.spotify.com/v1/tracks/4HEPtWJq5tv64h19VyeYIK,https://api.spotify.com/v1/audio-analysis/4HEPtWJq5tv64h19VyeYIK,193490,4
5WEFELPFb0b1NyU1oNm1Fk,Whatsoever,AM444,1L5hPd0Aa02kRFQVNR9zha,/artists/5136448-am444,2,0.681,0.756,8,-5.773,1,0.0309,0.00287,0.000109,0.195,0.651,94.0,audio_features,5WEFELPFb0b1NyU1oNm1Fk,spotify:track:5WEFELPFb0b1NyU1oNm1Fk,https://api.spotify.com/v1/tracks/5WEFELPFb0b1NyU1oNm1Fk,https://api.spotify.com/v1/audio-analysis/5WEFELPFb0b1NyU1oNm1Fk,181212,4
3nBXp1ur86AH8tseFdjWF6,Насквозь,AM:PM,0LecwiPlAWDqoftwzKrgnC,/artists/10125715-ampm-ch,24,0.603,0.578,6,-7.535,0,0.0753,0.382,2.05e-05,0.0809,0.146,90.054,audio_features,3nBXp1ur86AH8tseFdjWF6,spotify:track:3nBXp1ur86AH8tseFdjWF6,https://api.spotify.com/v1/tracks/3nBXp1ur86AH8tseFdjWF6,https://api.spotify.com/v1/audio-analysis/3nBXp1ur86AH8tseFdjWF6,138667,4
4bWJ9PRRok131pdX8Cnuji,В Узлах,AM:PM,0LecwiPlAWDqoftwzKrgnC,/artists/10125715-ampm-ch,3,0.472,0.739,7,-4.481,1,0.0401,0.0331,0.000288,0.0759,0.185,159.961,audio_features,4bWJ9PRRok131pdX8Cnuji,spotify:track:4bWJ9PRRok131pdX8Cnuji,https://api.spotify.com/v1/tracks/4bWJ9PRRok131pdX8Cnuji,https://api.spotify.com/v1/audio-analysis/4bWJ9PRRok131pdX8Cnuji,211661,4
7IeHOFrJdCeuAMvfuShE8b,Никогда,AM:PM,0LecwiPlAWDqoftwzKrgnC,/artists/10125715-ampm-ch,1,0.686,0.625,4,-7.297,0,0.0353,0.265,0.0,0.14,0.565,100.055,audio_features,7IeHOFrJdCeuAMvfuShE8b,spotify:track:7IeHOFrJdCeuAMvfuShE8b,https://api.spotify.com/v1/tracks/7IeHOFrJdCeuAMvfuShE8b,https://api.spotify.com/v1/audio-analysis/7IeHOFrJdCeuAMvfuShE8b,260100,4
1vfBhlcUGYTrzvMr44FJCt,Зашиваешь,AM:PM,0LecwiPlAWDqoftwzKrgnC,/artists/10125715-ampm-ch,1,0.602,0.612,7,-8.986,1,0.0309,0.0527,1.31e-05,0.0999,0.213,120.052,audio_features,1vfBhlcUGYTrzvMr44FJCt,spotify:track:1vfBhlcUGYTrzvMr44FJCt,https://api.spotify.com/v1/tracks/1vfBhlcUGYTrzvMr44FJCt,https://api.spotify.com/v1/audio-analysis/1vfBhlcUGYTrzvMr44FJCt,216124,4
3Qwpyz6coe3PquvLsDGrAs,Мурашки,AM:PM,0LecwiPlAWDqoftwzKrgnC,/artists/10125715-ampm-ch,0,0.572,0.413,4,-8.026,1,0.0269,0.0255,0.000161,0.0786,0.154,124.988,audio_features,3Qwpyz6coe3PquvLsDGrAs,spotify:track:3Qwpyz6coe3PquvLsDGrAs,https://api.spotify.com/v1/tracks/3Qwpyz6coe3PquvLsDGrAs,https://api.spotify.com/v1/audio-analysis/3Qwpyz6coe3PquvLsDGrAs,266750,4
45Hfn0Rq3TUgBhcfHY0Sdo,Ivory,AMAMI,6NIwQf20zRQYTfRNNsFnC7,/artists/10059399-amami,12,0.566,0.674,7,-8.767,1,0.158,0.0641,0.641,0.0537,0.874,119.005,audio_features,45Hfn0Rq3TUgBhcfHY0Sdo,spotify:track:45Hfn0Rq3TUgBhcfHY0Sdo,https://api.spotify.com/v1/tracks/45Hfn0Rq3TUgBhcfHY0Sdo,https://api.spotify.com/v1/audio-analysis/45Hfn0Rq3TUgBhcfHY0Sdo,296533,4
79Xe2WADg4bPdET5xmDyfV,Highway Dehli,AMAMI,6NIwQf20zRQYTfRNNsFnC7,/artists/10059399-amami,11,0.559,0.828,2,-7.041,1,0.0542,0.195,0.295,0.253,0.507,92.989,audio_features,79Xe2WADg4bPdET5xmDyfV,spotify:track:79Xe2WADg4bPdET5xmDyfV,https://api.spotify.com/v1/tracks/79Xe2WADg4bPdET5xmDyfV,https://api.spotify.com/v1/audio-analysis/79Xe2WADg4bPdET5xmDyfV,218573,4
